Id,Category
31508,62925
31509,59347
31510,61884
31511,64186
31512,63668
31513,59602
31514,61876
31515,63437
31516,60876
31517,62934
31518,59079
31519,62165
31520,59603
31521,63189
31522,64722
31523,62161
31524,59335
31525,62652
31526,59056
31527,59827
31528,59316
31529,61652
31530,65236
31531,64951
31532,60109
31533,62414
31534,62152
31535,59568
31536,64973
31537,65223
31538,60880
31539,63427
31540,62648
31541,62388
31542,60347
31543,64980
31544,62663
31545,62417
31546,63699
31547,64953
31548,64440
31549,62643
31550,60871
31551,65210
31552,63160
31553,59083
31554,62409
31555,61116
31556,65236
31557,63695
31558,60867
31559,64713
31560,65237
31561,60363
31562,62164
31563,59852
31564,59343
31565,62160
31566,60861
31567,62402
31568,61368
31569,62921
31570,65213
31571,59343
31572,59061
31573,59580
31574,60347
31575,63164
31576,60365
31577,59827
31578,61640
31579,59080
31580,59590
31581,62662
31582,63161
31583,59336
31584,59854
31585,59588
31586,59071
31587,63419
31588,61625
31589,59312
31590,62419
31591,64953
31592,63945
31593,64437
31594,62921
31595,60346
31596,64700
31597,62155
31598,62409
31599,62664
31600,59322
31601,61132
31602,59059
31603,59580
31604,60115
31605,60354
31606,59336
31607,61652
31608,61377
31609,63412
31610,60886
31611,60082
31612,62139
31613,59329
31614,62643
31615,64456
31616,59325
31617,61135
31618,59090
31619,63956
31620,60630
31621,64979
31622,61381
31623,59078
31624,64453
31625,62921
31626,59069
31627,61644
31628,61885
31629,60592
31630,64705
31631,64459
31632,59601
31633,60854
31634,63940
31635,59316
31636,60375
31637,64212
31638,62672
31639,63159
31640,61890
31641,59826
31642,59833
31643,61636
31644,59348
31645,60111
31646,64200
31647,62136
31648,59590
31649,64980
31650,61651
31651,64978
31652,60367
31653,63695
31654,62135
31655,63422
31656,63419
31657,59077
31658,61908
31659,62391
31660,64186
31661,65222
31662,64454
31663,63441
31664,60345
31665,62156
31666,63157
31667,63183
31668,62390
31669,62925
31670,62384
31671,61388
31672,64689
31673,62410
31674,61384
31675,64715
31676,63690
31677,61132
31678,62647
31679,58828
31680,64722
31681,61111
31682,62903
31683,60613
31684,64973
31685,59602
31686,62674
31687,61396
31688,60111
31689,59335
31690,63189
31691,60360
31692,59826
31693,64468
31694,62678
31695,62413
31696,60867
31697,61399
31698,65235
31699,61908
31700,63419
31701,61137
31702,64433
31703,63683
31704,60364
31705,62161
31706,63699
31707,62647
31708,62932
31709,62645
31710,62922
31711,63939
31712,62674
31713,62132
31714,60354
31715,60346
31716,63411
31717,60360
31718,60095
31719,62147
31720,62166
31721,61876
31722,62135
31723,62150
31724,65206
31725,59088
31726,62651
31727,62917
31728,64462
31729,59573
31730,60336
31731,59068
31732,61135
31733,61382
31734,64969
31735,64466
31736,63419
31737,64965
31738,63939
31739,61395
31740,61134
31741,63929
31742,62900
31743,63688
31744,62925
31745,64980
31746,60084
31747,63681
31748,61885
31749,62389
31750,63191
31751,59568
31752,60861
31753,59071
31754,62650
31755,62678
31756,64178
31757,59348
31758,58837
31759,59603
31760,60119
31761,63159
31762,62401
31763,62671
31764,62423
31765,60874
31766,59066
31767,65220
31768,61120
31769,64970
31770,62423
31771,59834
31772,62647
31773,60111
31774,59080
31775,59321
31776,64458
31777,61885
31778,59080
31779,64178
31780,64176
31781,63182
31782,63696
31783,61651
31784,64196
31785,59597
31786,64182
31787,60345
31788,60884
31789,59319
31790,61644
31791,60113
31792,65207
31793,59844
31794,60605
31795,64711
31796,61645
31797,65220
31798,64967
31799,63423
31800,60861
31801,60336
31802,62672
31803,62419
31804,63182
31805,60858
31806,60366
31807,59597
31808,64975
31809,62152
31810,61895
31811,64448
31812,61371
31813,64455
31814,60851
31815,61896
31816,61371
31817,63420
31818,59089
31819,64969
31820,59337
31821,63443
31822,60360
31823,62898
31824,61382
31825,59081
31826,58834
31827,62925
31828,59597
31829,63690
31830,64694
31831,62144
31832,60869
31833,59313
31834,60887
31835,59833
31836,59833
31837,59349
31838,64701
31839,60626
31840,63417
31841,64212
31842,59316
31843,59328
31844,63421
31845,63152
31846,61646
31847,64178
31848,59861
31849,62645
31850,59350
31851,64959
31852,62922
31853,63954
31854,60357
31855,60086
31856,64468
31857,62157
31858,59324
31859,63441
31860,60088
31861,59059
31862,61619
31863,63931
31864,59086
31865,59068
31866,59603
31867,63419
31868,62670
31869,60613
31870,61376
31871,62663
31872,60857
31873,60603
31874,62641
31875,59332
31876,61892
31877,62931
31878,63160
31879,60862
31880,62144
31881,62660
31882,62410
31883,64182
31884,63420
31885,63174
31886,65233
31887,63434
31888,64207
31889,62912
31890,59605
31891,59603
31892,64715
31893,60118
31894,64467
31895,61133
31896,64438
31897,63181
31898,60358
31899,65236
31900,63690
31901,59578
31902,64182
31903,63677
31904,64964
31905,62926
31906,64180
31907,59839
31908,64445
31909,60114
31910,64946
31911,63153
31912,62898
31913,59061
31914,63173
31915,63677
31916,59081
31917,62646
31918,59839
31919,59092
31920,59322
31921,62678
31922,62663
31923,63698
31924,64188
31925,64724
31926,63434
31927,65200
31928,60849
31929,63158
31930,62911
31931,60623
31932,63931
31933,62928
31934,62896
31935,61626
31936,62392
31937,62403
31938,59086
31939,62671
31940,59094
31941,64444
31942,60855
31943,63670
31944,59846
31945,59828
31946,64206
31947,64449
31948,61886
31949,62164
31950,62925
31951,60370
31952,65217
31953,64448
31954,64191
31955,61366
31956,62929
31957,63423
31958,63419
31959,60360
31960,62666
31961,63416
31962,61120
31963,64468
31964,64966
31965,65200
31966,61362
31967,61640
31968,59059
31969,59862
31970,60104
31971,63934
31972,59316
31973,64953
31974,62660
31975,59316
31976,60341
31977,62925
31978,65204
31979,64196
31980,62404
31981,62155
31982,62675
31983,62658
31984,63423
31985,63445
31986,63446
31987,60103
31988,63170
31989,65220
31990,63692
31991,60865
31992,64719
31993,65206
31994,63438
31995,59060
31996,61655
31997,62922
31998,64182
31999,64464
32000,62132
32001,60102
32002,63422
32003,62926
32004,63941
32005,59314
32006,63945
32007,63174
32008,59058
32009,64969
32010,62917
32011,61635
32012,60618
32013,60603
32014,60336
32015,58834
32016,63168
32017,61899
32018,60373
32019,60361
32020,64715
32021,61388
32022,64707
32023,59854
32024,59331
32025,63419
32026,63668
32027,59350
32028,61378
32029,63419
32030,59075
32031,61652
32032,62645
32033,64972
32034,59068
32035,61901
32036,61648
32037,61618
32038,64442
32039,60336
32040,64959
32041,64445
32042,62399
32043,63933
32044,61397
32045,65216
32046,59058
32047,60871
32048,64439
32049,61638
32050,60361
32051,62663
32052,61375
32053,63444
32054,61386
32055,60622
32056,64958
32057,62167
32058,64457
32059,59860
32060,63189
32061,60085
32062,59580
32063,62673
32064,64209
32065,59568
32066,64450
32067,59086
32068,64206
32069,59060
32070,64199
32071,62930
32072,62132
32073,59344
32074,62129
32075,59842
32076,59336
32077,64705
32078,59075
32079,59348
32080,62925
32081,60886
32082,64969
32083,64457
32084,58828
32085,64953
32086,63181
32087,61905
32088,62925
32089,63181
32090,59057
32091,59597
32092,59087
32093,65232
32094,64447
32095,61898
32096,60872
32097,60631
32098,60089
32099,61140
32100,65232
32101,61129
32102,64724
32103,64469
32104,59072
32105,63420
32106,64946
32107,58831
32108,63161
32109,61138
32110,60879
32111,64468
32112,60861
32113,63419
32114,64701
32115,61397
32116,64201
32117,64198
32118,62673
32119,60866
32120,63189
32121,62130
32122,62925
32123,63436
32124,61891
32125,61643
32126,61364
32127,60371
32128,65213
32129,64198
32130,64711
32131,65219
32132,59859
32133,65233
32134,63692
32135,59841
32136,64975
32137,63674
32138,60083
32139,62928
32140,59863
32141,60115
32142,65211
32143,61892
32144,60360
32145,61880
32146,59856
32147,62903
32148,64963
32149,59836
32150,63160
32151,62925
32152,59598
32153,59826
32154,61887
32155,63419
32156,61628
32157,63693
32158,62921
32159,59853
32160,62130
32161,62925
32162,62163
32163,59860
32164,65214
32165,62165
32166,61125
32167,63418
32168,59327
32169,59060
32170,63425
32171,61111
32172,61120
32173,63937
32174,62643
32175,63419
32176,59568
32177,63437
32178,62665
32179,63432
32180,64177
32181,59824
32182,64953
32183,63441
32184,61872
32185,62925
32186,62166
32187,64188
32188,65206
32189,63442
32190,63446
32191,62135
32192,62419
32193,61395
32194,59596
32195,62676
32196,60861
32197,62648
32198,60618
32199,62134
32200,60876
32201,65221
32202,60879
32203,64448
32204,65223
32205,59058
32206,59316
32207,64973
32208,60879
32209,61106
32210,61640
32211,62133
32212,61378
32213,64440
32214,62917
32215,64456
32216,59586
32217,59061
32218,62152
32219,62660
32220,63172
32221,62922
32222,59095
32223,64695
32224,64185
32225,60879
32226,60093
32227,63923
32228,64979
32229,64953
32230,62147
32231,63683
32232,59573
32233,58833
32234,59316
32235,62650
32236,60336
32237,58839
32238,61366
32239,62131
32240,61889
32241,59826
32242,62650
32243,60592
32244,62657
32245,64186
32246,62407
32247,59590
32248,64176
32249,62163
32250,59075
32251,62407
32252,60600
32253,64437
32254,63922
32255,61390
32256,60598
32257,63680
32258,62912
32259,60615
32260,59831
32261,62659
32262,62643
32263,59321
32264,64451
32265,61376
32266,60621
32267,63425
32268,64946
32269,60373
32270,59847
32271,64439
32272,62677
32273,61906
32274,60348
32275,63434
32276,63161
32277,59316
32278,59605
32279,63179
32280,62419
32281,63447
32282,60344
32283,63440
32284,64949
32285,63415
32286,60615
32287,61362
32288,61393
32289,60883
32290,60361
32291,59845
32292,64981
32293,60613
32294,64469
32295,63168
32296,61883
32297,59071
32298,63698
32299,64716
32300,63702
32301,61138
32302,60630
32303,64187
32304,62165
32305,61627
32306,62931
32307,62164
32308,62925
32309,60089
32310,60867
32311,63419
32312,62395
32313,62678
32314,63171
32315,60098
32316,59086
32317,63159
32318,60592
32319,60104
32320,63152
32321,59059
32322,63168
32323,64449
32324,62404
32325,59859
32326,64196
32327,63921
32328,59862
32329,59094
32330,63442
32331,61131
32332,64969
32333,61890
32334,61104
32335,59066
32336,65200
32337,59331
32338,61649
32339,63177
32340,62409
32341,59058
32342,59316
32343,63444
32344,58838
32345,60354
32346,64715
32347,64201
32348,59060
32349,64450
32350,62132
32351,64199
32352,58833
32353,59849
32354,60617
32355,62139
32356,60087
32357,63156
32358,65200
32359,62910
32360,59570
32361,63931
32362,60880
32363,62933
32364,62647
32365,64705
32366,59335
32367,62412
32368,59331
32369,65200
32370,64959
32371,64201
32372,65209
32373,61625
32374,63157
32375,60336
32376,63444
32377,62140
32378,62673
32379,61363
32380,62908
32381,60352
32382,62394
32383,64448
32384,59331
32385,62676
32386,60093
32387,61109
32388,59827
32389,60607
32390,59589
32391,63667
32392,61895
32393,62408
32394,59316
32395,62898
32396,59331
32397,60862
32398,64178
32399,62144
32400,64980
32401,63438
32402,62896
32403,59321
32404,64962
32405,63690
32406,61628
32407,63437
32408,62135
32409,61378
32410,62128
32411,63437
32412,60607
32413,60856
32414,62675
32415,62152
32416,59316
32417,62925
32418,59092
32419,61624
32420,61652
32421,61391
32422,64214
32423,63683
32424,60592
32425,64953
32426,62653
32427,63951
32428,63671
32429,62161
32430,62660
32431,61364
32432,62925
32433,62678
32434,62925
32435,62394
32436,63419
32437,63168
32438,63441
32439,59061
32440,59328
32441,62911
32442,62664
32443,65230
32444,64193
32445,60109
32446,64712
32447,60098
32448,62904
32449,60088
32450,60092
32451,59858
32452,59324
32453,63955
32454,61636
32455,64953
32456,60104
32457,64724
32458,63184
32459,63158
32460,59580
32461,64696
32462,62167
32463,63165
32464,65206
32465,63152
32466,61375
32467,60882
32468,62913
32469,62662
32470,61388
32471,62140
32472,59316
32473,62921
32474,61111
32475,60348
32476,64212
32477,60361
32478,63937
32479,59077
32480,64199
32481,63937
32482,62158
32483,63920
32484,58828
32485,65217
32486,59340
32487,60119
32488,65209
32489,62164
32490,59858
32491,59600
32492,62151
32493,61120
32494,62652
32495,64182
32496,64461
32497,61142
32498,63419
32499,60088
32500,59069
32501,63429
32502,62646
32503,63169
32504,59847
32505,63424
32506,60884
32507,61390
32508,63181
32509,62660
32510,60336
32511,59337
32512,61621
32513,63437
32514,64960
32515,62161
32516,62135
32517,63184
32518,59840
32519,63427
32520,63190
32521,60599
32522,64199
32523,59331
32524,63424
32525,61634
32526,63177
32527,61625
32528,59089
32529,60621
32530,64179
32531,60621
32532,64709
32533,59330
32534,61117
32535,60361
32536,59602
32537,63666
32538,60080
32539,61628
32540,64441
32541,63929
32542,63688
32543,59851
32544,61120
32545,59596
32546,63420
32547,61652
32548,59059
32549,62931
32550,62915
32551,64953
32552,63939
32553,61617
32554,63160
32555,64444
32556,60350
32557,60348
32558,64466
32559,64948
32560,60096
32561,64969
32562,61120
32563,62660
32564,59059
32565,59316
32566,60106
32567,59327
32568,64455
32569,61127
32570,60881
32571,59826
32572,59060
32573,59572
32574,63418
32575,64955
32576,61646
32577,63165
32578,65227
32579,62663
32580,63441
32581,62925
32582,61886
32583,62643
32584,61645
32585,62931
32586,64978
32587,61125
32588,63180
32589,60630
32590,60616
32591,59331
32592,59316
32593,62140
32594,60091
32595,61111
32596,62933
32597,64724
32598,63159
32599,61883
32600,64951
32601,65220
32602,64957
32603,61132
32604,62925
32605,59846
32606,64460
32607,62139
32608,65227
32609,60362
32610,62142
32611,63419
32612,65213
32613,59595
32614,60098
32615,65211
32616,59341
32617,64953
32618,61120
32619,65232
32620,59321
32621,61382
32622,61908
32623,63419
32624,62907
32625,59089
32626,61126
32627,62643
32628,61895
32629,62396
32630,63681
32631,64953
32632,60861
32633,62650
32634,59351
32635,60609
32636,64695
32637,59061
32638,61111
32639,59844
32640,63684
32641,63167
32642,60875
32643,64717
32644,63923
32645,59581
32646,60366
32647,63160
32648,63421
32649,59830
32650,65237
32651,61380
32652,63182
32653,62922
32654,62647
32655,64210
32656,62901
32657,64181
32658,63159
32659,62656
32660,59825
32661,59849
32662,59584
32663,62662
32664,63181
32665,63437
32666,59317
32667,64452
32668,62407
32669,60360
32670,60867
32671,59336
32672,62152
32673,63693
32674,61388
32675,58837
32676,64719
32677,63419
32678,63936
32679,64703
32680,60607
32681,64711
32682,63943
32683,61111
32684,60607
32685,64438
32686,63168
32687,59082
32688,62421
32689,59598
32690,60111
32691,62151
32692,62421
32693,65238
32694,64448
32695,64202
32696,64201
32697,64455
32698,62407
32699,63937
32700,59064
32701,58832
32702,63931
32703,61362
32704,61628
32705,64212
32706,60082
32707,59578
32708,59321
32709,62164
32710,63444
32711,64713
32712,60596
32713,64711
32714,62399
32715,63181
32716,64966
32717,63185
32718,62918
32719,62927
32720,63415
32721,59090
32722,62919
32723,63441
32724,59347
32725,60359
32726,64953
32727,62152
32728,62411
32729,62137
32730,59342
32731,65231
32732,64710
32733,62388
32734,60093
32735,62166
32736,62657
32737,62134
32738,63929
32739,59321
32740,64717
32741,64955
32742,64965
32743,62662
32744,59316
32745,60361
32746,61106
32747,61368
32748,59582
32749,61886
32750,61397
32751,62133
32752,64182
32753,59314
32754,65235
32755,62661
32756,59597
32757,63159
32758,64945
32759,62135
32760,61117
32761,59851
32762,64212
32763,64191
32764,63177
32765,60603
32766,65232
32767,64196
32768,61397
32769,61392
32770,64946
32771,64177
32772,64969
32773,61625
32774,59336
32775,64439
32776,62162
32777,61628
32778,63437
32779,60861
32780,60880
32781,62135
32782,63931
32783,62395
32784,59316
32785,61625
32786,59824
32787,60850
32788,61366
32789,59597
32790,61651
32791,62925
32792,62910
32793,61114
32794,64182
32795,60861
32796,64194
32797,62417
32798,64201
32799,62674
32800,59571
32801,60361
32802,63419
32803,63673
32804,63186
32805,60856
32806,63956
32807,60867
32808,62917
32809,64699
32810,62925
32811,63437
32812,59589
32813,64448
32814,64948
32815,62925
32816,63446
32817,63929
32818,59316
32819,61114
32820,61388
32821,61391
32822,64980
32823,65203
32824,61626
32825,59063
32826,61388
32827,61383
32828,59322
32829,63159
32830,61652
32831,63941
32832,60618
32833,63442
32834,61628
32835,63934
32836,59830
32837,60612
32838,62385
32839,61122
32840,60598
32841,64724
32842,60107
32843,64449
32844,59597
32845,60627
32846,63678
32847,60608
32848,59847
32849,62165
32850,63678
32851,62402
32852,62925
32853,64713
32854,62666
32855,59334
32856,61910
32857,64713
32858,62925
32859,60855
32860,62404
32861,63414
32862,63179
32863,62135
32864,60101
32865,63179
32866,61128
32867,62925
32868,63412
32869,61128
32870,65238
32871,65206
32872,62920
32873,60363
32874,59059
32875,64711
32876,61127
32877,60355
32878,62670
32879,63159
32880,63937
32881,62419
32882,61652
32883,61634
32884,60631
32885,62660
32886,60096
32887,62410
32888,59086
32889,63446
32890,64965
32891,61126
32892,63415
32893,61132
32894,59331
32895,62643
32896,62645
32897,62160
32898,64452
32899,62419
32900,63414
32901,61114
32902,59061
32903,60592
32904,61134
32905,61879
32906,60876
32907,59606
32908,62151
32909,61628
32910,61636
32911,64182
32912,61116
32913,64206
32914,61629
32915,62420
32916,64716
32917,63412
32918,63937
32919,59602
32920,59342
32921,62135
32922,60099
32923,64722
32924,61397
32925,60105
32926,60867
32927,60869
32928,59314
32929,61618
32930,61877
32931,63945
32932,61376
32933,62921
32934,61125
32935,62411
32936,60867
32937,63419
32938,64456
32939,62135
32940,63178
32941,61885
32942,62662
32943,61625
32944,62419
32945,61908
32946,64197
32947,63934
32948,63419
32949,63188
32950,62925
32951,63443
32952,61639
32953,64965
32954,63939
32955,63940
32956,61377
32957,59316
32958,59348
32959,63423
32960,62673
32961,60355
32962,60361
32963,62135
32964,64444
32965,59590
32966,59342
32967,62139
32968,59583
32969,64950
32970,64722
32971,62904
32972,61140
32973,62662
32974,63160
32975,63685
32976,64189
32977,65232
32978,61104
32979,61104
32980,60861
32981,59856
32982,60607
32983,63946
32984,61641
32985,62676
32986,62651
32987,63683
32988,59582
32989,59342
32990,62419
32991,63423
32992,61887
32993,64212
32994,63929
32995,63419
32996,60878
32997,59850
32998,59577
32999,64178
33000,61395
33001,64176
33002,59350
33003,63925
33004,63682
33005,61628
33006,61378
33007,60098
33008,61385
33009,60855
33010,64955
33011,59596
33012,65222
33013,63172
33014,63446
33015,64972
33016,63920
33017,60091
33018,61876
33019,62660
33020,59335
33021,61639
33022,61132
33023,63690
33024,64722
33025,59590
33026,60111
33027,61891
33028,59314
33029,62925
33030,64708
33031,64980
33032,59568
33033,63159
33034,59592
33035,61124
33036,60602
33037,60104
33038,61377
33039,62915
33040,61890
33041,59316
33042,61878
33043,61894
33044,59571
33045,62675
33046,60100
33047,61143
33048,59063
33049,61120
33050,59335
33051,60360
33052,59316
33053,61138
33054,62925
33055,60116
33056,59577
33057,60367
33058,64697
33059,62897
33060,64449
33061,60364
33062,60119
33063,60876
33064,63690
33065,62404
33066,62925
33067,64976
33068,60111
33069,59316
33070,60861
33071,64462
33072,59597
33073,64460
33074,64457
33075,59059
33076,59836
33077,62652
33078,63159
33079,59850
33080,65206
33081,63443
33082,64214
33083,62135
33084,63952
33085,59342
33086,60338
33087,61389
33088,63159
33089,61906
33090,63427
33091,65225
33092,63951
33093,64197
33094,60370
33095,61398
33096,60616
33097,60086
33098,64716
33099,61621
33100,61884
33101,63931
33102,62423
33103,59583
33104,63433
33105,62933
33106,61399
33107,62672
33108,63693
33109,62917
33110,61906
33111,61120
33112,64977
33113,64213
33114,60874
33115,62922
33116,62135
33117,62388
33118,61641
33119,59839
33120,62931
33121,61628
33122,64188
33123,61883
33124,60341
33125,64962
33126,60879
33127,61637
33128,64714
33129,62146
33130,64454
33131,59847
33132,61106
33133,62932
33134,63419
33135,61645
33136,64953
33137,60602
33138,63160
33139,60359
33140,62925
33141,59605
33142,62143
33143,60102
33144,63419
33145,62917
33146,64953
33147,62925
33148,62674
33149,64949
33150,59320
33151,59862
33152,64196
33153,63673
33154,60861
33155,59059
33156,61120
33157,59061
33158,62656
33159,60879
33160,62933
33161,62670
33162,59069
33163,59348
33164,60106
33165,64969
33166,60877
33167,62394
33168,63419
33169,60879
33170,64720
33171,61360
33172,64185
33173,63947
33174,60088
33175,62925
33176,64953
33177,62158
33178,62152
33179,65204
33180,59316
33181,62925
33182,63936
33183,63419
33184,62419
33185,64438
33186,60858
33187,63419
33188,59837
33189,63425
33190,60861
33191,61635
33192,59316
33193,63952
33194,61905
33195,62670
33196,64957
33197,64458
33198,60860
33199,60354
33200,63437
33201,65220
33202,64448
33203,59349
33204,62925
33205,61891
33206,63933
33207,62656
33208,64949
33209,59568
33210,62385
33211,62413
33212,61652
33213,60373
33214,64462
33215,64186
33216,61364
33217,61361
33218,62657
33219,60351
33220,59086
33221,59064
33222,65232
33223,65220
33224,60361
33225,62640
33226,59334
33227,62164
33228,62136
33229,64953
33230,59342
33231,61363
33232,60615
33233,60096
33234,64951
33235,64449
33236,62656
33237,61395
33238,62650
33239,59847
33240,60615
33241,62669
33242,60082
33243,61651
33244,62925
33245,63159
33246,63690
33247,62907
33248,61628
33249,64448
33250,62419
33251,64721
33252,60879
33253,59835
33254,59059
33255,64201
33256,60348
33257,64455
33258,62925
33259,61393
33260,63419
33261,61373
33262,62928
33263,61373
33264,64205
33265,59316
33266,62658
33267,64434
33268,64722
33269,61135
33270,64697
33271,59084
33272,62917
33273,63671
33274,63432
33275,63437
33276,63414
33277,64953
33278,62152
33279,59342
33280,63409
33281,62135
33282,60081
33283,60361
33284,59091
33285,62404
33286,60592
33287,61368
33288,62675
33289,64182
33290,61392
33291,62649
33292,59317
33293,59587
33294,63681
33295,63677
33296,64181
33297,62898
33298,61137
33299,64186
33300,61123
33301,63677
33302,64466
33303,62647
33304,63409
33305,61370
33306,61618
33307,62406
33308,62152
33309,61649
33310,62917
33311,62911
33312,62167
33313,64946
33314,60087
33315,62916
33316,63955
33317,63928
33318,62925
33319,62922
33320,62929
33321,61617
33322,60613
33323,61390
33324,65211
33325,64470
33326,58837
33327,64711
33328,61639
33329,60861
33330,60604
33331,62394
33332,63698
33333,60371
33334,63438
33335,59570
33336,64705
33337,64459
33338,61642
33339,62387
33340,60336
33341,60119
33342,63945
33343,62419
33344,61883
33345,60867
33346,61872
33347,61126
33348,60371
33349,63165
33350,61395
33351,63437
33352,64448
33353,59568
33354,60861
33355,63946
33356,59338
33357,60607
33358,63670
33359,64209
33360,65212
33361,60352
33362,62404
33363,59349
33364,62387
33365,63690
33366,64180
33367,58834
33368,62415
33369,60887
33370,64455
33371,62394
33372,60868
33373,61365
33374,61368
33375,63153
33376,63411
33377,63446
33378,60089
33379,64698
33380,59316
33381,59826
33382,58829
33383,61114
33384,63951
33385,59580
33386,60880
33387,63161
33388,64716
33389,62147
33390,64201
33391,63425
33392,62402
33393,64710
33394,59849
33395,65208
33396,61884
33397,59314
33398,64722
33399,60348
33400,62419
33401,63928
33402,62909
33403,63161
33404,62389
33405,63445
33406,61139
33407,61120
33408,62162
33409,61882
33410,64953
33411,60879
33412,64182
33413,60373
33414,65213
33415,64953
33416,59316
33417,60602
33418,63681
33419,62660
33420,59830
33421,61889
33422,64208
33423,64717
33424,65222
33425,60622
33426,63422
33427,61888
33428,59331
33429,60356
33430,64722
33431,65200
33432,60600
33433,64191
33434,59600
33435,63690
33436,60369
33437,61139
33438,65208
33439,62407
33440,61628
33441,63437
33442,65221
33443,65232
33444,59056
33445,60876
33446,63676
33447,63160
33448,60880
33449,63181
33450,64965
33451,60852
33452,65238
33453,63423
33454,63167
33455,65215
33456,61110
33457,62902
33458,62166
33459,63675
33460,63690
33461,60081
33462,61625
33463,62130
33464,60879
33465,59846
33466,61115
33467,63159
33468,60592
33469,60361
33470,59062
33471,64448
33472,62931
33473,59574
33474,60347
33475,64950
33476,64722
33477,64462
33478,61375
33479,62134
33480,61111
33481,62922
33482,61879
33483,63433
33484,64177
33485,62896
33486,64951
33487,61378
33488,64179
33489,63419
33490,64973
33491,63419
33492,60348
33493,59348
33494,59317
33495,63412
33496,60596
33497,63953
33498,61881
33499,64959
33500,60605
33501,60622
33502,65220
33503,59061
33504,64187
33505,64184
33506,61397
33507,64182
33508,64947
33509,63161
33510,60354
33511,62917
33512,61111
33513,62393
33514,61616
33515,63922
33516,61377
33517,59316
33518,63415
33519,64974
33520,64438
33521,61397
33522,62674
33523,60361
33524,60612
33525,59334
33526,59590
33527,65200
33528,63419
33529,63933
33530,59316
33531,61628
33532,59344
33533,65219
33534,59844
33535,65205
33536,62925
33537,59597
33538,64198
33539,59851
33540,63413
33541,62903
33542,64955
33543,63695
33544,59060
33545,63946
33546,59316
33547,62388
33548,62648
33549,59078
33550,61872
33551,64953
33552,62155
33553,64466
33554,65219
33555,63153
33556,59326
33557,64697
33558,59067
33559,60609
33560,64969
33561,64953
33562,61106
33563,59602
33564,59597
33565,59349
33566,64208
33567,62906
33568,59597
33569,63672
33570,63427
33571,61371
33572,61368
33573,61121
33574,59091
33575,64953
33576,61895
33577,60371
33578,62417
33579,63440
33580,65231
33581,59061
33582,61652
33583,62404
33584,59847
33585,59606
33586,62672
33587,59344
33588,62926
33589,64191
33590,64182
33591,62151
33592,62422
33593,61130
33594,59064
33595,59065
33596,62678
33597,64973
33598,59580
33599,59850
33600,64976
33601,63666
33602,60098
33603,64194
33604,64201
33605,59078
33606,60348
33607,60879
33608,63422
33609,60861
33610,60861
33611,63181
33612,61645
33613,64200
33614,59316
33615,63170
33616,62161
33617,60610
33618,64711
33619,63189
33620,64460
33621,62642
33622,65203
33623,62135
33624,64959
33625,61895
33626,63437
33627,60857
33628,59833
33629,59827
33630,62677
33631,63687
33632,60097
33633,63441
33634,63183
33635,62904
33636,62925
33637,63167
33638,61397
33639,63944
33640,60867
33641,60366
33642,60364
33643,63668
33644,61104
33645,59316
33646,61139
33647,63409
33648,59094
33649,61627
33650,64979
33651,60105
33652,61134
33653,62921
33654,62649
33655,63937
33656,63413
33657,63677
33658,64955
33659,64440
33660,59855
33661,59592
33662,60358
33663,63157
33664,60606
33665,60880
33666,63179
33667,63672
33668,62925
33669,63932
33670,62917
33671,60352
33672,61386
33673,65201
33674,62663
33675,64208
33676,64953
33677,60360
33678,61395
33679,64957
33680,62134
33681,64969
33682,59580
33683,61885
33684,65232
33685,63159
33686,60099
33687,64458
33688,62128
33689,63419
33690,64955
33691,61904
33692,61644
33693,64205
33694,60364
33695,64973
33696,64206
33697,63177
33698,60088
33699,60358
33700,62128
33701,61644
33702,64952
33703,62933
33704,65220
33705,59094
33706,63174
33707,61628
33708,60111
33709,62135
33710,60373
33711,59326
33712,64188
33713,59593
33714,63422
33715,59351
33716,64459
33717,62407
33718,60865
33719,64211
33720,61133
33721,63159
33722,64722
33723,64723
33724,65238
33725,59596
33726,63929
33727,61111
33728,62913
33729,60352
33730,62400
33731,59827
33732,61399
33733,59056
33734,61906
33735,61625
33736,62654
33737,64443
33738,63167
33739,63160
33740,64470
33741,65227
33742,60602
33743,63431
33744,60093
33745,59336
33746,61126
33747,60856
33748,64724
33749,64201
33750,59602
33751,59351
33752,59080
33753,59078
33754,63411
33755,64212
33756,63182
33757,60364
33758,59828
33759,59847
33760,64717
33761,63159
33762,64699
33763,63685
33764,63434
33765,60629
33766,64454
33767,62657
33768,63413
33769,60853
33770,64198
33771,62156
33772,60857
33773,58833
33774,60083
33775,64182
33776,64689
33777,59824
33778,64454
33779,59322
33780,58833
33781,63424
33782,59312
33783,64703
33784,63419
33785,63153
33786,59604
33787,61389
33788,60855
33789,63188
33790,61904
33791,62144
33792,63152
33793,64457
33794,60087
33795,61883
33796,62409
33797,64953
33798,61378
33799,59084
33800,59090
33801,62925
33802,64467
33803,61126
33804,64953
33805,60350
33806,62134
33807,63681
33808,59316
33809,63434
33810,62649
33811,63690
33812,61133
33813,60358
33814,59851
33815,59076
33816,59061
33817,63940
33818,64698
33819,60119
33820,60627
33821,63946
33822,60618
33823,62925
33824,64455
33825,64456
33826,62145
33827,63690
33828,62157
33829,63424
33830,59329
33831,59316
33832,64724
33833,60348
33834,63160
33835,61625
33836,62673
33837,60340
33838,61383
33839,59846
